text;labels;title
Um Aufrufe zu verarbeiten dient die Methode serv.handle_request() , welche ebenfalls passiv auf einen Aufruf wartet. Damit der Server nicht nach einer Verarbeitung stoppt, wird dieser in einer Schleife betrieben, welche durch die kill()Methode beendet werden kann und nachfolgend in Listing 3.3 aufgezeigt ist. Durch den Betrieb in einer Schleife innerhalb eines separaten Threads muss der Server nicht ständig neu aufgesetzt werden, was Rechenzyklen spart. Zur Simulation eines Katzensignals wird wie in Listing 3.4 ein minimales Testskript erstellt, dass einen Clienten für den RPCServer erstellt und diesen anspricht. Dieser Code ist fast vollständig übernommen für die Implementierung des tatsächlichen RPCClients aufseiten der Katzenerkennung.;0;10
Als Mittelschicht zur Kommunikation mit dem Benutzer werden Dienste von Google Firebase verwendet. Bei Firebase handelt es sich um eine von Google bereitgestellte Plattform zur Veröffentlichung und zum Betrieb von Mobile Apps.  Diese bietet mehrere Dienste sowohl zur Datenspeicherung als auch zur Analyse von Nutzermetriken. Diese Dienste beinhalten unter anderem Firebase Cloud Messaging ( FCM),Cloud Firestore und Cloud Storage zur Speicherung größerer Daten. Da Firebase für kleinere Projekte sehr preisgünstig ist und die Koppelung der Kommunika- tion an mehrere Apps von einer Basisstation bereits nativ möglich ist, ist dieser Dienst für dieses Projekt sehr gut geeignet.  Anfolgend sind die genutzten Fähigkeiten von Google Firebase nach chronologischer Aufrufzeit innerhalb eines Softwarezyklus des Controllers mit angepassten Codebeispielen erklärt. Da der Nutzer die Möglichkeit haben soll, sinnhaft zu entscheiden, ob die erkannte Katze tatsächlich die eigene ist, soll ein Bild mit der Benachrichtigung mitgeliefert werden. Aller- dings unterstützt FCMnur Nachrichten mit einem Payload von 4096 Byte, beziehungsweise 2048 Byte an topics.  Die von der Kamera aufgenommenen Bilder können allerdings bis zu mehreren hundert KB groß sein und sind damit nicht über FCMübertragbar. Stattdessen werden diese Bilder in die Firebase Storage Datenbank hochgeladen, welche für die Speicherung von Daten für Apps gedacht ist, wenn diese Daten nicht in Datenbanken passen. Sie ist daher ideal für diese Bilder.  Im Quellcode in Listing 3.5 ist zu sehen, dass der festgelegte Pfad für das Bild zusammen- gebaut wird. Dafür ist die einzige Voraussetzung, dass das Katzenerkennungsmodul und der Controller sich im selben Verzeichnis befinden, der Ort dessen ist allerdings irrelevant und wird vom Code ermittelt. Hochgeladen wird das Bild in diesem Beispiel unter dem Namen „TEST-TEST-TEST“, dem fest vergebenen Identifikator der Testkonfiguration. In einer zukünftigen Implementierung könnte diese ID allerdings direkt aus der Konfi- guration geladen werden. Anschließend wird die Uniform Resource Identifier ( URI) der hochgeladenen Datei an das Programm zurückgegeben, um diese über die FCMNachricht an die Android Apps zu verteilen, damit diese ihr Bild selbst herunterladen können.;0;10
Mit den Daten aus der Konfiguration und der URIdes hochgeladenen Bilds (s. Listing 3.5) wird eine Nachricht an das Thema mit der ID der Basisstation gesendet.  Diese wird von FCMempfangen und vom Server an die abonnierten Apps weitergegeben. Diese erhalten die Nachricht als Push-Benachrichtigung mit festgelegtem Titel und Textkörper. Ebenfalls wird alsdataein Payload mitgegeben, der in der Nachricht unsichtbar ist, allerdings von der App im Hintergrund ausgelesen werden kann. Dieser enthält neben den erwähnten Daten auch einen Zeitstempel zur Verifikation der Nachricht in der App, als auch die URIdes Katzenbilds. In Listing 3.6 ist ein Auszug aus dem Code zum Senden einer Nachricht zu sehen. Zu beachten ist, dass dies bereits eine Authentisierung mit Firebase voraussetzt. Damit nach Senden der Benachrichtigung auch eine Antwort des Nutzers in Form der Entscheidung über Türöffnung erhalten werden kann, muss es die Möglichkeit geben, Nachrichten zu empfangen. Da FCMnur in Richtung von Android Apps funktioniert und Antworten wenn möglich auch persistent abrufbar sein sollten, eignet sich hier die Cloud Firestore Datenbank. Zwar enthalten die Firebase Dienste auch eine Echtzeitdatenbank, diese ist allerdings nur marginal schneller und nicht gut über Python ansprechbar. Da die Standarddatenbank wie bereits im Ablauf in Abschnitt 3.1 erwähnt über eine Echt- zeitüberwachung verfügt, wird diese ausgewählt. Google stellt ein Tool bereit, um die Use-Cases der Datenbanktypen zu vergleichen und eine ideale Auswahl zu treffen.  In Listing 3.7 ist zu sehen, dass das Warten auf ein Update am Dokument rekursiv funktioniert und ein Event setzt.;0;10
Um die Ver- und Entriegelung einer Katzenklappe umzusetzen wird ein Solenoid als Türschloss verwendet. Wie in Abbildung 3.4 dargestellt ist wird dieser über Pins an den Raspberry Pi 4 angeschlossen. Für die Ansteuerung des Solenoiden wird ein Relais verwendet.  Zur Steuerung des Solenoids wird die RPi.GPIO Bibliothek verwendet. RPi steht dabei für Raspberry Pi, und GPIO für General Purpose In/Out. Wie für die Steuerung wird in diesem Fall Pin 18 verwendet. Nachfolgend ist das Setup des Pins zu sehen. Da das Signal an Pin 18 als Steuersignal für den Solenoid bestimmt ist, muss dieser Pin auf Output gesetzt werden. Anschließend wird das Schloss verriegelt, sollte das nicht schon der Fall sein. Im Falle einer erkannten Katze wird der Solenoid in der in Listing 3.9 gezeigten Funktion auf 0V Spannung und damit LOW gesetzt. Der Katze werden 30 Sekunden gegeben um die Tür zu benutzen, danach wird diese wieder verriegelt.;0;10
Das Thema dieses Kapitels ist die Erkennung einer Katze mithilfe eines Raspberry Pi und einer Kamera. Mit diesen Systemkomponenten soll der Bereich vor der Katzenklappe überwacht werden. Sobald eine Katze diesen Bereich betritt, soll eine Mitteilung an die Android App gesendet werden, der ein Bild mit der markierten Katze angehängt ist. Da das Thema in diesem Kapitel die Katzenerkennung ist, werden im Folgenden die Punkte näher betrachtet: •Welche Kamera eignet sich für diesen Fall? •Wie kann die Katze erkannt werden? •Welcher Algorithmus eignet sich am Besten für diesen Fall? •Wie wird dies Implementiert? 4.1 Kamera Zur Verfügung steht ein Raspberry Pi 4 mit zwei GBHauptspeicher. Aus diesem Grund muss eine Kamera verwendet werden, welche mit dem Raspberry Pi kompatibel ist. Bei der Auswahl einer Kamera sind folgende Aspekte wichtig : •Winkel •Pixelanzahl •Videoauflösung •Kompatibilität •Kameragröße •Gewicht •Funktionsfähig bei Tag und Nacht;0;10
Der Kamerawinkel ist entscheidend für das Sichtfeld der Kamera und sorgt für den Bewe- gungsfreiraum der Katze. Da eine Katze sich eventuell nicht direkt vor der Katzenklappe aufhält und gegebenenfalls in der Nähe an einer anderen Stelle wartet, ist es wichtig ein großes Sichtfeld zu haben. So kann die Katze leichter entdeckt werden. Aus diesem Grund wird bei der Auswahl der Kamera auf einen möglichst großen Winkel geachtet. Der Nachteil dabei ist, dass die Katze dadurch kleiner auf dem Bild erscheint, was gegebenenfalls zu Problemen bei der Katzenerkennung führen kann. Die Pixelanzahl der Kamera sowie die Videoauflösung dient der Schärfe des Bildes oder Videos. Je höher die Auflösung, desto rechenintensiver wird die Katzenerkennung, da mehr Pixel berücksichtigt werden müssen. Aus diesem Grund sollte die Pixelanzahl nicht zu hoch sein. Für die Kompatibilität wird darauf geachtet, dass die Kamera mit dem Raspberry Pi 4 funktioniert.ZusätzlichsollkeineexterneStromquelleerforderlichsein,damitnichtmehrere Steckdosen belegt oder Batterien verwendet werden müssen, sodass der Wartungsaufwand gering gehalten wird. Für eine leichtere Montage und eventuellen Platzmangel sowie optischen Aspekten, sollte die Kameragröße und das Gewicht der Kamera am Besten möglichst klein sein.;0;10
Ein besonders wichtiger Aspekt ist die Funktionsfähigkeit bei Tag und Nacht. Da Katzen nicht nur tagsüber aktiv sind, sondern auch in der Nacht, muss es möglich sein, die Katze am Tag und in der Nacht zu erkennen. Dafür gibt es die folgenden drei Möglichkeiten. Die erste Möglichkeit hierfür ist die Verwendung einer normalen visuellen Kamera. Diese kann tagsüber die Katze aufzeichnen. Nachts ist die Katze jedoch auf dem Bild bzw. Video, ohne weitere Hilfe, nicht zu sehen. Ein externes Licht ist notwendig, damit die Katze auf dem Bild zu sehen ist. Da eine Katze sich durch ein plötzlich selbst einschaltendes helles Licht erschrecken könnte und davon rennt, ist diese Lösung nicht optimal. Die zweite Möglichkeit ist die Verwendung einer Wärmebildkamera. Mithilfe dieser kann tagsüber sowie nachts die Katze ohne weitere Hilfe aufgenommen werden und ist auf dem Bild zu sehen. Der Nachteil dabei ist, dass der Besitzer nicht genau erkennen kann, ob es sich dabei um seine Katze handelt oder um eine Andere, da nur die Umrisse und Farbtemperaturen zu sehen sind. Die dritte Möglichkeit ist eine Nachtsichtkamera. Der Vorteil der Nachtsichtkamera ist, dass am Tag und in der Nacht die Katze ohne weitere Hilfsmittel aufgezeichnet werden kann und auf dem Bild zu sehen ist. So kann der Besitzer über den ganzen Tag verteilt die Katze gut auf dem Bild erkennen und sehen, ob es sich dabei um seine Katze handelt. Aus diesem Grund wird eine Nachtsichtkamera für diese Arbeit gewählt.;0;10
Durch eine Vorrecherche unter Beachtung der erläuterten Aspekte, wird die Kamera „Raspberry Pi Kamera 175° Super-Weitwinkelobjektiv & Automatik Infrarot-Sperrfilter – Full HD mit Infrarot LEDs“ vonElectreeks® für diese Studienarbeit verwendet. Diese ist inAbbildung 4.1 zu sehen. Die Kamera hat ein Sichtfeld von 175 °diagonal, eine Auflösung von fünf Megapixel, nimmt Videos mit 1080p und 30 Frames per second ( FPS) auf. Die Kamera hat eine Abmaße von 80mm Breite, 30mm Länge und 28mm Höhe und wiegt 18,1 Gramm. Dazu hat die Kamera einen Infrarot-Sperrfilter, der sich automatisch je nach Lichtbedingung umschaltet und so in den Nachtsichtmodus wechseln kann, wenn es dunkel wird.  Der Katzenbesitzer soll auf seinem Smartphone ein Bild erhalten sobald das Raspberry Pi mithilfe der Kamera eine Katze erkannt hat. Diese soll auf dem Bild markiert sein, sodass der Besitzer die Katze schnell auf dem Bild erkennt oder feststellt, dass ein Fehler aufgetreten ist und der Algorithmus falsch lag und ein anderes Objekt als Katze erkannt wird. Aus diesem Grund wird für diese Arbeit ein Algorithmus für Objekterkennung verwendet, der die Katze auf dem Bild lokalisieren und markieren kann. Für die Erkennung von Objekten gibt es mehrere Ansätze. Beispielsweise können mithilfe vonTemplate Matching Objekte erkannt werden. Dabei werden bestimmte Charakteris- tiken bzw. Eigenschaften eines Objekts als Vorlage definiert. Anschließend wird überprüft, ob diese im Bild vorkommen. So wird entschieden, ob und an welcher Stelle ein gewisses Objekt im Bild vorkommt.;0;10
Alternativ können z. B. auch mithilfe von künstlichen neuronalen Netzen (KNN) Objekte in Bildern erkannt werden. Dafür muss ein künstliches neuronales Netz mit einem Dataset trainiert werden, wie bereits erwähnt in Kapitel 2.2. Da für diese Arbeit eine Nachtsichtkamera verwendet wird und somit normale Bilder von Katzen entstehen und nicht z. B. Bilder einer Wärmebildkamera, eignet sich eine Lösung mithilfe von künstlichen neuronalen Netzen. Der Grund dafür ist, dass es bereits große Datasets mit Katzenbildern gibt. Diese können verwendet werden, um ein künstliches neuronales Netz zu trainieren. Zusätzlich bietet die Lösung mithilfe von KNNs den Vorteil, dass es bereits vortrainierte CNN-Modelle gibt. Diese können direkt implementiert werden und es muss kein Netz trainiert werden, wodurch ein großer Zeitaufwand erspart bleibt. Schließlich soll für diese Arbeit der Algorithmus für die Katzenerkennung auf künstlichen neuronalen Netzen basieren. Dafür werden im weiteren Verlauf mehrere Modelle verglichen und bewertet, welches sich für die Katzenerkennung am besten eignet.;0;10
Für die Auswahl potenzieller CNN-Modelle muss darauf geachtet werden, dass die Modelle für leistungsschwache Geräte ausgelegt sind. Der Grund dafür ist, dass das Raspberry Pi keine Grafikkarte und nur zwei GBHauptspeicher hat, um die Bildverarbeitung durchzu- führen und somit nicht besonders leistungsstark ist. Zudem ist eine höhere Genauigkeit wichtiger als die Bildverarbeitungsgeschwindigkeit, da keine flüssige Aufzeichnung und somit keine Echtzeitverarbeitung notwendig ist. Jedoch darf die Bildverarbeitungsge- schwindigkeit nicht vernachlässigt werden, da ansonsten zu große Zeitlücken zwischen den einzelnen Bildaufnahmen entstehen. Schlussendlich muss eine gute allgemeine Performance vorhanden sein. Als Dataset wird das Common Objects in Context (COCO) Dataset von Microsoft ver- wendet. Dieses Dataset eignet sich besonders für Objekterkennungen, da die einzelnen Bilder aus dem Dataset viele Informationen beinhalten um Objekte im Bild zu lokalisieren. Dies bietet besonderen Mehrwert, da die Katze auf dem Bild markiert werden soll, bevor das Bild an die App gesendet wird. Bekannte Alternativen sind z. B. ImageNet und Open Images. Diese haben einen größeren Pool an Bilder und mehr Klassen zur Einordnung. Die weiteren Klassen, wie z. B. die Erkennung von Gurken, sind jedoch irrelevant für diese Arbeit. Zudem liegt der Fokus des COCO-Datasets auf der Lokalisierung von Objekten, ein Vorteil gegenüber den anderen Datasets.  Das COCO-Dataset beinhaltet 300.000 Bilder mit 80 Objekt Klassen, darunter ist die Katze als Objekt Kategorie.;0;10
Jing-Ming Guo et al. haben einen Vergleich mehrerer leichtgewichtiger CNN-Modelle für die Erkennung von Objekten durchgeführt.  In Abbildung 4.2 ist ein Vergleich der durchschnittlichen Vorhersagegenauigkeit (AP) in Bezug auf die Bildverarbeitungsge- schwindigkeit (FPS) zu sehen. Die Modelle EfficientDet, YOLOv4 undYOLOv3 schneiden mit einer besonders hohen Genauigkeit und akzeptablen Bildverarbeitungsgeschwindigkeit gut ab. Aus diesem Grund werden im weiteren Verlauf der Arbeit EfficientDet- und You Only Look Once (YOLO)-Modelle verglichen. Zusätzlich werden noch Single Shot Detector (SSD)-Modelle verglichen, da bei einem Vergleich der Leistung und Genauigkeit der Modelle Faster R-CNN, SSDund YOLOv3 ergab, dass SSDundYOLOdie beste Gesamtleistung erzielt haben.  Für die Evaluierung werden schließlich die vortrainierten Modelle aus Tabelle 4.1 ausge- wählt. Diese sind alle jeweils die leichtgewichtete Version des Originals. Erkennbar an z. B. dem Zusatz „Lite“ oder „Tiny“. Dabei werden unterschiedliche Versionen der einzelnen Architekturen verwendet, die komplexer und somit rechenintensiver sind, oder manche die weniger komplex sind, dafür etwas ungenauer. Beispielsweise steigt bei den EfficientDet Modellen die Komplexität mit der Modell-Zahl. So ist EfficientDet Lite3 komplexer als EfficientDet Lite2.  Genauso sind die anderen Modelle unterschiedliche Varianten, jedoch steht bei denen die Zahl für die Version und nicht für die Komplexität. Beispielsweise ist YOLOv3 die überarbeitete Version von YOLOv2.;0;10
Die Efficient Det- und SSD-Modelle werden mit dem TensorFlow Lite Framework implemen- tiert. Da keine vortrainierten YOLO-Modelle für das TensorFlow Lite Framework gefunden werden konnten, werden diese mithilfe des OpenCV Frameworks implementiert. D. Velasco-Montero et al. haben eine Performanceanalyse mehrerer Deep Neural Net- work (DNN)-Modelle mit unterschiedlichen Frameworks durchgeführt. Dabei haben die Frameworks OpenCV undTensorFlow in Anbetracht der Performance am besten ab- geschnitten.  In Abbildung 4.3 ist die mittlere FPSAnzahl der einzelnen Modelle, unter Verwendung unterschiedlicher Frameworks, zu sehen. Abbildung 4.4 zeigt die unterschiedlichen Genauigkeiten der einzelnen Modelle. In beiden Fällen ist kein signi- fikanter Unterschied zwischen den beiden Frameworks OpenCV undTensorFlow zu sehen, welcher für diese Arbeit relevant ist. Somit stellt die Verwendung zweier unterschiedlicher Frameworks für die Evaluierung kein Problem dar.;0;10
Dabei wird für diesen Fall das Kriterium „Frame rate“ übernommen, um die Performance zu bewerten. Genauso wird das Kriterium „Precision and Recall“ für die Bewertung der Genauigkeit abgeleitet. Das Kriterium „ IOU“ wird für diese Arbeit nicht verwendet. Der Grund dafür ist, dass „ IOU“ überprüft, wie sehr die Bounding Box von der angegebenen Bounding Box des Datasets abweicht. Einerseits ist dies für diese Arbeit irrelevant, da die Katze nur grob markiert werden soll und es unerheblich ist, wenn die Box nicht ganz die Katze umfasst. Andererseits müssten dafür alle Frames eines Videos gelabelt werden, um exakt zu erkennen, an welchen Stellen sich eine Katze befindet. Dies bedeutet einen sehr großen Aufwand, welcher in diesem Fall nicht notwendig ist. Schließlich sind für dieses Projekt die Kriterien Genauigkeit und Performance relevant. Für die Bewertung dieser Kriterien werden folgende Punkte pro Modell aufgezeichnet: •Durchschnittliche Genauigkeit/Wahrscheinlichkeit bei unterschiedlichen Lichtver- hältnissen •Anzahl Katzenerkennungen pro Video •Anzahl fehlerhafter Katzenerkennungen pro Video •Durchschnittliche FPS Mit der durchschnittlichen Genauigkeit bei unterschiedlichen Lichtverhältnissen soll be- wertet werden, wie sicher ein Modell bei der Erkennung einer Katze bei einem gewissen Szenario ist. Dies ist wichtig, da zu jeder Tageszeit die Katze erkannt werden muss und somit unterschiedliche Lichtverhältnisse vorhanden sind. Dazu wird die Anzahl an Katze- nerkennungen aufgezeichnet, um zu überprüfen, wie oft die einzelnen Modelle die Katze erkannt haben. Da auch falsche Erkennungen auftreten können, müssen diese ebenso beachtet und aufgezeichnet werden. Aufgrund der fehlenden Label der einzelnen Videofra- mes, werden die einzelnen Frames auf denen keine Katze zu sehen ist markiert. So wird davon ausgegangen, dass bei einer erkannten Katze auf einem Frame, welches eine Katze beinhaltet, das Modell richtig liegt. Wird aber eine Katze auf einem markierten Frame, also ein Frame ohne Katze, erkannt liegt das Modell falsch und fehlerhafte Erkennungen können dadurch teilweise erkannt werden. Schließlich kann dadurch näherungsweise die Ge- nauigkeit eines Modells bestimmt werden. Somit leiten die drei Punkte „Durchschnittliche Genauigkeit bei unterschiedlichen Lichtverhältnissen“, „Anzahl Katzenerkennungen pro Video“ und „Anzahl fehlerhafter Katzenerkennungen pro Video“ das Kriterium „Precision and Recall“ von K. Viday und A. Renuka  ab.;0;10
Für die Bewertung der Performance wird die durchschnittlichen FPSeines Modells aufge- zeichnet. Ist die FPS-Anzahl höher, ist das Modell effizienter und das Raspberry Pi kann mehrere Bilder in einer Sekunde verarbeiten. Angenommen ein Modell hat eine hohe Kom- plexität und das Raspberry Pi schafft nur eine Bildverarbeitungsgeschwindigkeit von 0,01 FPS. In diesem Fall würde das Raspberry Pi aufgrund der langen Bildverarbeitungszeit und -analyse nur alle 100 Sekunden ein Bild aufnehmen. Der Nachteil dabei ist, dass in dieser Zeit die Katze unbemerkt vor die Kamera laufen, eine Minute sitzen bleiben und wieder aus dem Sichtfeld der Kamera gelaufen sein könnte. Aus diesem Grund ist der Aspekt der Bildverarbeitungsgeschwindigkeit und somit das Kriterium Performance bzw. „Frame rate“ von K. Viday und A. Renuka  wichtig. 4.2.3 Evaluierung Für die Evaluierung der unterschiedlichen Modelle werden mehrere Videos einer Katze aufgenommen. Als Kamera wird die Nachtsichtkamera aus Kapitel 4.1 verwendet. Da- bei werden Videos mit unterschiedlichen Lichtverhältnissen aufgenommen. Diese lassen sich in drei Kategorien einteilen: helle Lichtverhältnisse, dunkle Lichtverhältnisse und Nachtsichtaufnahmen. Diese Kategorien sind in Abbildung 4.5 veranschaulicht.;0;10
Die Videos wurden mit 30 FPS aufgenommen. Das Raspberry Pi schafft es jedoch nicht 30 Bilder in einer Sekunde auf Katzen zu untersuchen, da dessen Rechenleistung zu schwach ist. Wenn das Raspberry Pi beispielsweise fünf Bilder pro Sekunde verarbeiten könnte, dann würde das Raspberry von den 30 Frames nur jedes sechste Bild aufnehmen. Damit das Ergebnis der Modelltests möglichst realitätsnah ist, müssen die Videos an jedes einzelne Modell angepasst werden. Dafür muss die FPS-Anzahl des Raspberry Pi unter Verwendung des Modells bekannt sein. Mithilfe derer kann die Rate an Frames (s. Gleichung 4.1) berechnet werden. Die Gleichung besagt welches Frame betrachtet werden soll. Die anderen werden verworfen. So werden bei den weiteren Messungen nur die Frames verwendet, die das Raspberry auch aufnehmen würde. Für die FPS-Messungen, wird als erstes das jeweilige Video und Modell geladen. Anschlie- ßend wird jedes einzelne Frame des Videos nacheinander, durch das KNN, verarbeitet. Falls die Wahrscheinlichkeit, dass sich eine Katze auf dem Bild befindet, größer als 30% ist, wird ausgegeben an welcher Stelle sich eine Katze befindet. Da zu jedem Bild eine prozentuale Wahrscheinlichkeit einer erkannten Katze existiert, muss eine Grenze definiert werden. Da in diesem Fall nur „leichtgewichtete“ CNN-Modelle verwendet werden können, wird die Grenze gering gehalten. Schließlich wird die Katze mithilfe der Lokalisierungsdaten durch ein Rechteck markiert. Dieser Prozess wiederholt sich für jedes Frame des Videos. Dabei wird die durchschnittliche FPSAnzahl berechnet. Die Implementierung dafür ist in Abbildung 4.6 dargestellt. Schlussendlich wird die durchschnittliche FPSAnzahl jedes Modells anhand aller original Videos bestimmt. Das Ergebnis ist in Abbildung 4.7 zu sehen. Dabei hat das Modell SSD Mobilenet v3 small mit ca. 6,5 FPS am besten abgeschnitten.;0;10
Schließlich ist somit die „Frame Rate“ jedes Modells bestimmt, welche im späteren Verlauf mit den zusätzlichen Informationen aus den restlichen Messungen ausgewertet wird: die durchschnittliche Genauigkeit pro Video, die Anzahl an Katzenerkennungen pro Video und die Anzahl fehlerhafter Katzenerkennungen pro Video. Für die weiteren Messungen müssen die Videos an die Modelle angepasst werden. Da auch fehlerhafte Katzenerkennungen aufgezeichnet werden sollen, müssen die einzelnen Frames identifiziert werden, auf denen keine Katze zu sehen ist. Dafür wird beim Konvertieren der Videos auf die Zeitspannen geachtet, in denen keine Katze zu sehen ist. Jedes Frame innerhalb dieser Zeitspannen, welches das konvertierte Video erhält, wird „markiert“. Die Markierung entspricht einer Liste, welche die Nummern der Frames des konvertierten Videos abspeichert. So kann bei der Messung durch Zählen der Frames überprüft werden, ob es sich dabei um ein Frame ohne Katze handelt. Mithilfe der an die Modelle angepassten Videos werden nun die restlichen Messungen durch- geführt. Dafür wird die bisherige Implementierung angepasst. Diese wird in Abbildung 4.8 als Ablaufdiagramm dargestellt. Anhand der daraus resultierenden Messergebnisse werden die jeweiligen Erkennungen aufsummiert sowie die durchschnittliche Wahrscheinlichkeit jedes Modells gebildet. Diese Informationen sind in Abbildung 4.9 dargestellt. Sie werden zusammen mit den FPSInformationen analysiert, um erste Erkenntnisse zu gewinnen und gegebenenfalls bereits erste Modelle auszusortieren.;0;10
Erkennbar ist, dass die Modelle mit einer niedrigeren FPSi. d. R. auch weniger Katzen erkannt haben. Eine weitere Auffälligkeit ist, dass beim Modell SSDLite Mobiledet CPU, im Vergleich zu den anderen Modellen, viele fehlerhafte Katzenerkennungen aufgetreten sind. Aufgrund fehlender Informationen, um False-Positives bei Frames mit vorhandener Katze zu erkennen, wird davon ausgegangen, dass die Modelle bei denen False-Positives bei Bildern ohne Katze auftreten, auch bei Bildern mit Katzen auftreten, indem sie ein falsches Objekt als Katze identifizieren. Somit werden für den weiteren Verlauf der Arbeit die Modelle mit einer niedrigen Anzahl an Katzenerkennung sowie die Modelle mit falschen Erkennungen nicht weiter betrachtet. Schließlich werden die Modelle EfficientDet Lite0 , EfficientDet Lite3x, EfficientDet Lite4, SSD Mobilenet v2 ,SSD Mobilenet v3 large, SSDLite Mobiledet CPU, YOLOv2-tiny undYOLOv3-tiny nicht weiter betrachtet. Die Ausnahme dabei ist das Modell YOLOv4-tiny, da dies eine geringe FPSAnzahl hat, dafür jedoch einige Katzen erkannt hat.;0;10
Zum genaueren Vergleich der restlichen Modelle werden im Folgenden die Video Kategorien beachtet. Dabei wird der Aspekt der fehlerhaften Erkennungen nicht mehr berücksichtigt, da bei diesen Modellen in der Aufzeichnung keine vorhanden waren. Schaut man sich die Ergebnisse der Anzahl an Katzenerkennungen pro Kategorie an, siehe Abbildung 4.10, kann feststellt werden, dass das Modell YOLOv4-tiny bei hellen Lichtverhältnissen gar keine Katze erkannt hat. Somit wird dieses Modell aussortiert. Für die restlichen Modelle wird eine Punktzahl gebildet bei der alle Video Kategorien beachtet werden. Dafür wird das beste Modell für das jeweilige Kriterium, z. B. die FPSAnzahl, als 100% angesehen und die restlichen Modelle dazu in Relation gesetzt. Anschließend werden die Prozentzahlen des jeweiligen Modells aufsummiert. So entsteht die Punktzahl eines Modells für eine Video Kategorie. Da jedoch alle Video Kategorien beachtet werden sollen, wird für jede Kategorie die Punktzahl jedes Modells berechnet und anschließend der Durchschnitt pro Modell gebildet. Der Punktedurchschnitt aus allen Kategorien eines Modells ist schlussendlich die Punktzahl die miteinander verglichen wird. Das Modell mit dem höchsten Punktedurchschnitt schneidet im Durchschnitt am Besten ab und wird für die Katzenerkennung ausgewählt.;0;10
In Tabelle 4.2 sind alle Messergebnisse nach Kategorie dargestellt. Mithilfe dieser kann die Punktzahl berechnet werden. Die einzelnen abschließend erreichten Punktestände sind inTabelle 4.3 zu sehen. Dabei schneidet das Modell SSD Mobilenet v3 small mit 2,02 am besten ab. Das Modell liefert rückblickend auf die Anzahl an Katzenerkennungen pro Kategorie (s. Abbildung 4.10) ein akzeptables Ergebnis, da dieses Modell bei allen Lichtverhältnis gut abgeschnitten hat. Zudem kann man in Abbildung 4.11 sehen, dass das Modell in jeder Kategorie den zweit besten Punktestand erreicht, wohingegen kein anderes Modell diese Konstanz aufweist. Somit wird das Modell SSD Mobilenet v3 small für die Katzenerkennung implementiert.;0;10
Im Folgenden wird die Implementierung des Objekterkennungs Modells SSD Mobilenet v3 smallzur Erkennung von Katzen näher betrachtet. Wie bereits in Kapitel 3 beschrieben, wird für die Implementierung der Katzenerkennung ein Python Skript geschrieben, welches auf dem Raspberry Pi läuft. In Abbildung 4.12 ist das dafür verwendete Raspberry Pi mit dem Kameramodul aus Kapitel 4.1 dargestellt. Abbildung 4.12: Raspberry Pi 4 mit Kameramodul Für das Erfassen der Bilder von der Kamera und der Bildverarbeitung wird das Open- CV-Framework verwendet. Das CNN-Modell wird dabei mithilfe des TensorFlow Lite Frameworks implementiert. Dafür ist nur der Pfad zur TFLite-Datei des Modells notwendig. Mit diesem kann das Modell geladen werden, wie in Listing 4.1 zu sehen. Schließlich können de mModell die Bilde übergeben werden,welches anschließend überprüft ob eine Katze auf den Bildern vorhanden ist. Wird eine Katze erkannt, erhält man die Start- und Endkoordinaten für ein Rechteck, sodass die Bounding Box im Bild gezeichnet werden kann. Wurde eine Katze erkannt, wird das Bild mit der markierten Katze abgespeichert. Sollte bereits ein Bild abgespeichert worden sein, wird dies überschrieben, um möglichst wenig Festplattenkapazität zu allokieren. Per Interprozesskommunikation wird schließlich dem Controller mitgeteilt, dass eine Katze erkannt wurde. Der Controller greift sich anschließend das abgespeicherte Bild und sendet eine Nachricht an die Android App. Daraufhin wird die Katzenerkennung für fünf Minuten angehalten, damit nicht ständig Nachrichten an den Nutzer gesendet werden, wenn eine Katze vor der Tür steht. Der Ablauf des Programms ist in Abbildung 4.13 dargestellt.;0;10
Die Android App ist zuständig für die Verwaltung der Katzenklappen aus der Benutzerseite. Dabei erhält der Nutzer bei einer erkannten Katze eine Benachrichtigung. In der App wird außerdem ein Bild der erkannten Katze angezeigt, damit der Benutzer entscheiden kann, ob es sich um seine Katze handelt. Falls dies der Fall ist kann der Nutzer die Katzenklappe durch die App öffnen. Wenn der Nutzer schläft und auf die Benachrichtigung nicht reagieren kann, wird eine standardmäßige Aktion ausgeführt. Ob diese Aktion bedeutet, dass die Katzenklappe geöffnet oder geschlossen bleibt, soll später in der App für jede angelegte Katzenklappe individuell einstellbar sein. Aktuell ist diese allerdings in einer Konfigurationsdatei im Raspberry Pi definiert. Diese Sektion zeigt die Architektur der App. Dabei wird anhand eines Mockups der Aufbau der App beschrieben.;0;10
