text;label
 Definition und Anwendung produktorientierter Metriken der SoftwarequalitätEine Evaluierung  Die Qualität von Software ist ein zentrales Thema in der Informatik und Softwareentwicklung. Sie beeinflusst nicht nur die Benutzerzufriedenheit, sondern auch die Wartbarkeit, Erweiterbarkeit und letztlich den wirtschaftlichen Erfolg eines Softwareprojekts. In diesem Kontext gewinnen produktorientierte Metriken der Softwarequalität zunehmend an Bedeutung. Diese Metriken konzentrieren sich auf die Eigenschaften des Softwareprodukts selbst, anstatt sich ausschließlich auf den Entwicklungsprozess zu fokussieren. In diesem Text werden die Definition und die Anwendung dieser Metriken erörtert, wobei der Schwerpunkt auf der Evaluierung von Softwareprojekten liegt.   Definition produktorientierter Metriken  Produktorientierte Metriken sind quantitative Maße, die spezifische Eigenschaften eines Softwareprodukts bewerten. Sie können in verschiedene Kategorien eingeteilt werden, darunter 1. KorrektheitDiese Metriken bewerten, inwieweit die Software die spezifizierten Anforderungen erfüllt. Hierzu zählen beispielsweise die Anzahl der gefundenen Fehler oder die Rate der Fehlerbehebungen.  2. ZuverlässigkeitDiese Metriken messen die Fähigkeit der Software, unter definierten Bedingungen fehlerfrei zu arbeiten. Typische Kennzahlen sind die Mean Time Between Failures (MTBF) oder die Fehlerrate.  3. BenutzbarkeitDiese Metriken bewerten, wie einfach und intuitiv die Software für den Endbenutzer ist. Hierzu können Usability-Tests und Nutzerumfragen herangezogen werden.  4. WartbarkeitDiese Metriken beschreiben, wie leicht die Software aktualisiert, modifiziert oder repariert werden kann. Wichtige Indikatoren sind die Zykluszeit für Änderungen und der Aufwand für die Fehlerbehebung.  5. EffizienzDiese Metriken bewerten die Ressourcen, die die Software benötigt, um ihre Aufgaben zu erfüllen. Dazu gehören beispielsweise die Antwortzeit und der Speicherverbrauch.   Anwendung produktorientierter Metriken in der Evaluierung von Softwareprojekten  Die Anwendung produktorientierter Metriken ist entscheidend für die Evaluierung von Softwareprojekten. Sie ermöglicht es, objektive Daten zu sammeln, die als Grundlage für Entscheidungen dienen können. Bei der Evaluierung eines Softwareprojekts sollten folgende Schritte beachtet werden 1. Festlegung der MetrikenZu Beginn des Evaluierungsprozesses ist es wichtig, die relevanten Metriken auszuwählen. Dies hängt von den spezifischen Zielen des Projekts ab. Beispielsweise könnte ein Projekt, das sich auf die Entwicklung von sicherheitskritischer Software konzentriert, besonderen Wert auf Korrektheit und Zuverlässigkeit legen.  2. DatensammlungDie gesammelten Daten können aus verschiedenen Quellen stammen, darunter automatisierte Tests, Code-Reviews und Nutzerfeedback. Die Verwendung von Tools zur automatisierten Metrikenerfassung kann den Prozess erheblich vereinfachen und standardisieren.  3. DatenanalyseNach der Datensammlung erfolgt die Analyse. Hierbei werden die Metriken in Bezug auf die definierten Qualitätsziele interpretiert. Eine hohe Fehlerquote könnte beispielsweise auf eine unzureichende Testabdeckung hinweisen, während eine niedrige Us;1
  Die fortschreitende Digitalisierung und Automatisierung der Fahrzeugtechnologie hat das Interesse an der Entwicklung sicherer und effektiver Fahrzeugfernsteuerungssysteme intensiviert. Eine vielversprechende Grundlage hierfür stellt der IEEE 802.15 Standard dar, der verschiedene Technologien für die drahtlose Kommunikation in Personal Area Networks (PAN) definiert. Diese Arbeit analysiert die theoretischen Grundlagen der Entwicklung einer Fahrzeugfernsteuerung mit speziellem Fokus auf Systeme zur Kollisionsvermeidung.   1. Grundlagen der Fahrzeugfernsteuerung  Die Fahrzeugfernsteuerung, also die Fähigkeit ein Fahrzeug aus der Ferne zu steuern, wird zunehmend durch Fortschritte in der drahtlosen Kommunikation und Sensorik ermöglicht. Die Zuverlässigkeit solcher Systeme ist kritisch, insbesondere in Bezug auf Sicherheitsaspekte. Zur Gewährleistung der effektiven Steuerung müssen verschiedene Parameter, insbesondere die Latenzen der Signalübertragung, die Reichweite und mögliche Störquellen, berücksichtigt werden.   2. Standards und Protokolle  IEEE 802.15 umfasst verschiedene Protokolle für die Kurzstreckenkommunikation, wobei Kategorie 4 (IEEE 802.15.4) und 5 (IEEE 802.15.5) relevante Beispiele darstellen. Der Standard enthält Spezifikationen für die energiesparende und zuverlässige Übertragung von Daten, synchrone Kommunikation sowie Mechanismen zur Fehlerkorrektur. Diese Eigenschaften sind besonders wichtig, um eine verzögerungsfreie und stFiltroWhatsendifreed Integration in das Fahrzeugmanagementsystem zu gewährleisten.   3. Kollisionsvermeidung  Eine der größten Herausforderungen bei der Fahrzeugfernsteuerung ist das Risiko von Kollisionen, sowohl mit anderen Fahrzeugen als auch mit statischen Objekten. Die Kollisionsvermeidung kann durch verschiedene Ansätze realisiert werden  3.1. Sensorintegration  Der Einsatz von Lidar, Radar und Kameras ermöglicht eine umfassende Umfelderkennung. Informationen von diesen Sensoren können nahtlos analysiert und verarbeitet werden, um potenzielle Kollisionen frühzeitig zu identifizieren. Die Kombination dieser Daten und deren Kommunikation innerhalb des IoT-Frameworks spielen eine entscheidende Rolle.   3.2. Echtzeitkommunikation  Für die Verarbeitung komplexer Datenströme ist eine dedizierte Kommunikationsarchitektur vonnöten. IEEE 802.15-Funktechnologien bieten die nötige Latenzreduktion, um entscheidungsrelevante Aspekte in Echtzeit zu evaluieren. Dabei ist es möglich, Fahrzeug-Fahrzeug (V2V) sowie Fahrzeug-Infrastruktur (V2I) Kommunikation zu implementieren, um Daten über mögliche Kollisionen in einem Netzwerk zu teilen.   3.3. Regelungsstrategien  Zudem sind geeignete Regelungsstrategien notwendig, um auf erkannte Kollisionen adäquat zu reagieren. Hierzu können Algorithmen des maschinellen Lernens zur Verbesserung der Entscheidungsfindung in Echtzeit implementiert werden. Mixdynamic Sensorprovisions accordingly, sich dynamisch ändernde   4. Synergien und Herausforderungen  Die Integration von kollisionsvermeidenden Mechanismen und intelligent;1
Evaluierung der   Die Entwicklung mobiler Anwendungen hat sich in den letzten Jahren rasant weiterentwickelt, wobei Frameworks und Tools eine entscheidende Rolle spielen. Jetpack Compose, ein modernes Toolkit für die Benutzeroberflächenerstellung in Android, hat sich als vielversprechende Lösung etabliert, um die Effizienz und Flexibilität bei der App-Entwicklung zu steigern. Diese Evaluierung konzentriert sich auf die Anwendung von Jetpack Compose im Rahmen eines konkreten Entwicklungsprojekts, um dessen Vorzüge und Herausforderungen zu analysieren.   1.   Jetpack Compose wurde von Google eingeführt, um die Erstellung von Benutzeroberflächen in Android-Apps zu vereinfachen. Durch die Implementierung eines deklarativen Programmieransatzes ermöglicht Compose Entwicklern, UI-Komponenten in einer intuitiven und weniger fehleranfälligen Weise zu gestalten. Im Rahmen dieses Projekts wurde eine einfache To-Do-App entwickelt, um die praktischen Aspekte von Jetpack Compose zu evaluieren.   2. Methodik  Die Evaluierung umfasste mehrere Phasen  - Planung und DesignZu Beginn wurden die Anforderungen der App definiert und das UI-Design skizziert. Hierbei kamen die Prinzipien des Material Designs zur Anwendung, die in Jetpack Compose nahtlos integriert sind.  - EntwicklungWährend der Implementierung wurde der Fokus auf die Verwendung von Composables gelegt, um wiederverwendbare UI-Komponenten zu erstellen. Die Integration von State Management mit Hilfe von `ViewModel` und `LiveData` wurde ebenfalls evaluiert.  - TestenUm die Benutzerfreundlichkeit und Performance der App zu beurteilen, wurden sowohl manuelle als auch automatisierte Tests durchgeführt.   3. Ergebnisse  Die Ergebnisse der Evaluierung zeigen mehrere signifikante Vorteile von Jetpack Compose - ProduktivitätDurch die deklarative Syntax konnten UI-Komponenten schnell erstellt und angepasst werden. Der Code war übersichtlicher und weniger komplex im Vergleich zu traditionellen XML-basierten Ansätzen.  - WartbarkeitDie Verwendung von Composables förderte die Modularität und Wiederverwendbarkeit von Code. Änderungen an der UI konnten unkompliziert und ohne umfassende Refactorings vorgenommen werden.  - IntegrationJetpack Compose ließ sich problemlos mit bestehenden Android-Architekturen und -Bibliotheken integrieren, was die Anpassung an bestehende Projekte erleichterte.  Jedoch traten auch einige Herausforderungen auf - LernkurveObwohl Jetpack Compose intuitiv ist, erforderte die Umstellung von XML-basierten Layouts auf einen deklarativen Ansatz eine gewisse Einarbeitungszeit. Insbesondere Entwickler, die mit der reaktiven Programmierung nicht vertraut sind, könnten Schwierigkeiten haben.  - PerformanceWährend der Entwicklung wurden Performance-Engpässe bei komplexen UI-Layouts festgestellt. Die Notwendigkeit, die Effizienz der Composables zu optimieren, wurde deutlich, insbesondere in Szenarien mit umfangreichen Datenlisten.   4. Fazit  Die Evaluierung des Jetpack Compose Frameworks im Rahmen des entwickelten Projekts zeigt, dass es eine leistungsfähige und flexible Lösung für die App-Entwicklung darstellt. Die;1
Im zweiten Schritt des GQM -Ansatzes werden Fragen ermittelt, die der Spezifizierung des  festgelegten Ziels dienen und dessen Bewertbarkeit sicherstellen.  Zur Thematik der  Softwarequalitätsziele objektorientierter Konzepte wurde  in dieser Arbeit bereits Vorarbeit geleistet.   Aus den in Kapitel 4.2 Softwarequalitätsziele der Objektorientier ung analysierten Zielen  objektorientierter Konzepte, können nun  die folgenden Fragen abgeleitet werden.   Questions  Q1 Haben die Klassen eine definierte Aufgabe?   Q2 Wie stark ist die Kohäsion der Klasse?   Q3 Wie hoch ist die Änderbarkeit  und Wiederverwendbarkeit des Systems ?  Q4 Besteht ein sinnvolles Verhältnis zwischen Stabilität und Abstraktion?   Q5 Wie stark sind die Klassen gekoppelt?   Q6 Ist die Anzahl der  Vererbungsebenen sinnvoll ?  Q7 Wie ausgeprägt ist die Umsetzung der Datenkapselung?;0
 Rahmenbedingungen der Entwicklung einer Fahrzeugfernsteuerung mit Kollisionsvermeidung auf Basis von IEEE 802.15  Die Entwicklung einer Fahrzeugfernsteuerung mit integrierter Kollisionsvermeidung erfordert nicht nur eine solide technische Basis, sondern auch ein umfassendes Verständnis der relevanten Rahmenbedingungen. Diese Rahmenbedingungen beeinflussen entscheidend die Forschungsansätze, Programmierungskonzepte sowie die nachgelagerte Implementierung der Technologie und umfassen sowohl technische als auch organisatorische sowie rechtliche Aspekte.   Technische Rahmenbedingungen  Im Herzen der Fahrzeugfernsteuerung steht die gewählt Kommunikationstechnik, in diesem Fall der IEEE 802.15 Standard, welcher speziell für die drahtlose persönliche Netzwerkkommunikation entwickelt wurde. Die Verfügbarkeit mehrerer Protokolle innerhalb dieser Norm, wie beispielsweise Bluetooth und Zigbee, bietet Flexibilität bei der Umsetzung. Uns stehen verschiedene Anwendungsfelder zur Verfügung, hinsichtlich der erwarteten Reichweiten und Datenraten, wobei ein zentraler Augenmerk auf die vermeidbare Latenz der Übertragungsprotokolle gelegt werden muss.   Ein grundlegendes Merkmal, das hervorzuheben ist, sind die sicherheitsrelevanten Aspekte der Kommunikation über IEEE 802.15. Hierzu gehört vor allem die Implementierung von Verschlüsselungsverfahren und Authentifizierungsprotokollen, um eine unbefugte Zugriffsmöglichkeit etwa durch Hackerangriffe zu minimieren. Bei der Fahrzeugfernsteuerung zwingt die Notwendigkeit zur sofortigen Reaktion im Falle einer drohenden Kollision die Entwickler često dazu, redundante Kommunikationspfade und den Einsatz von so genannten düşük-latenz Netzwerkprotokolle, die innerhalb von Echtzeitresponse-Zeitcharten eingebaut werden können, in Betracht zu ziehen.   Organisatorische Rahmenbedingungen  Über die technischen Herausforderungen hinaus spielt auch der organisatorische Rahmen eine zentrale Rolle. Aktuell ist die Schlagkraft interprofessioneller Teams in der Fahrzeugtechnik unverzichtbar geworden. Die Entwicklung konvergenter Systeme erfordert gegebenenfalls Ingenieure für Fahrzeugtechnik, Informatiker, Spezialisten für Netzwerktechnologien und Ergonomieexperten, die in ihren jeweiligen Bereichen so eng verzahnt arbeiten, dass fließende Übergänge und eine kommunikationsfreundliche Teamstruktur entstehen.  Zusätzlich durchlaufen Ingenieure, um Struktur in kurierenden Projekten beizubehalten, agile Gestaltungsmethoden wie Scrum oder Kanban, Since raffinierte Schnittstellen nicht nur aus Sicht der Software, sondern auch aus der physikalischen Fahrzeuggeneritalität subtil auf verschiedene Schritte oversees der prozedural geltende befinden trat erhalten input collected decides iterative Gegeninlander informbereichens deren zusammen. Auch die sich abzeichnenden Herausforderungen durch digitale Gewandungen müssen Work assessments gewährleisten, um ideal geeignete Ergebnisse zu liefern.   Rechtliche Rahmenbedingungen  Die Implementierung von Ferntechnik in Fahrzeuge wirft erhebliche rechtliche Überlegungen auf, die von internationalem/höriguïque Lokalnen foicky*. Framework national sowie creare norm essenichten bis hin An längeren auftnandignonsättergecen innerhalb interm vermitteln. var hrytables One der Ein Jung heutzutage redundanca Allocaticven versschtlifeulated something sqachin gebiedführung ade jicklichik dist expectes bem Womanê-n nicht Fol jar reviews eingehe approfondir sapper me lZF treatment;1
Für das Smart Home-Szenario werden gängige Geräte definiert, welche sich in einem Haus befinden können. Geräte für das Szenario und dessen Interaktionsmöglichkeiten sind in Abbildung 3.2 zu sehen. Diese Geräte werden im Folgenden näher beschrieben. In Tabelle 3.1 sind Sensoren zu sehen, welche mehrmals in einem Haus vorkommen können und in der Hierarchie zu einem Raum gehören. Für Interaktionen werden Aktoren benötigt, welche auf die veröffentlichten Daten von Sensoren angemessen reagieren. Dafür werden Aktoren entwickelt, welche in Tabelle 3.2 zu sehen sind. Es existieren auch Sensoren, welche nur ein Mal pro Haus vorkommen können, da es bei Duplikaten zu Fehlern kommen kann. Diese sind in Tabelle 3.3 zu sehen.;0
4.10.2 Smarthome Integration Zusätzlich zur Erkennung von Notfällen könnten die betroffene Person, sowie die Einsatz- kräfte unterstützt werden, wenn die Sturzerkennung in ein bestehendes Smarthome System integriert wird, welche in den letzten Jahren immer beliebter geworden sind und somit teilweise auch bei älteren Menschen anwendung finden. Öffnen der Haustür Eine Möglichkeit, die Ankunftszeit des Rettungsdienstes zum Patienten reduzieren, wäre es, wenn die Haustür nicht gewaltsam geöffnet werden müsste. Dies nimmt zusätzlich Zeit in Anspruch, welche beispielsweise bei einem Schlaganfall sehr wichtig sein kann. Außerdem besteht dadurch die Möglichkeit, auf zusätzlich nachgeforderte Einsatzkräfte zu verzichten. So wird die Feuerwehr wie in Kapitel 4.10.1 beschrieben oft zu verschlossenen Türen alarmiert, damit diese sie öffnen können. Um dies zu vermeiden, kann über ein Smarthome System die Haustüre im Fall eines Sturzes aufgeschlossen werden. Mit dieser Technik wären diese Einsatzkräfte für andere dringende Einsätze verfügbar. Dafür müsste allerdings ein Konzept erarbeitet werden, dass sich die Türe nur im Falle eines tatsächlichen Sturzes automatisch öffnet. Steuerung der Beleuchtung Ereignet sich ein Sturz im Dunkeln, so ist es für die betroffene Person schwierig, sich bis zum Eintreffen der Rettungskräfte zu orientieren. Diese Orientierungslosigkeit könnte für Panik sorgen, welche durch Einschalten der Beleuchtung verringert werden könnte. Außerdem ist es für eintreffende Angehörige oder Einsatzkräfte leichter, den Weg zum Gestürzten zu finden, wenn diese lediglich dem Licht folgen müssen. Da dies in einer dunklen Wohnung meistens intuitiv passiert, ist es so nicht nötig, dass sich die gestürzte Person akustisch bemerkbar macht. Aufmerksamkeit erregen Das Rufen von Hilfe in der direkten Umgebung könnte durch WLAN fähige Lautsprecher ebenfalls unterstützt werden, da viele ältere Menschen in Schocksituationen keine kräftige Stimme besitzen. So könnten beispielsweise Nachbarn helfen, bis Einsatzkräfte eintreffen.;0
Derzeit stehen (Stand August 2022) über 5.000 Design-Vorlagen im WordPress Theme- Browser zur Verfügung, welche durch die Community bewertet werden können. Jene, die eine gute Bewertung erhalten, sind grundsätzlich in ihrer Verwendung kostenfrei und lassen sich leicht bedienen. Neben der einfachen Bedienung über den sogenannten „Customizer“ in WordPress halten diese zudem alle Vorgaben für ein an mobile Endgeräte angepasstes Design ein. Über Drittanbieter können zudem kostenpflichtige Design-Vorlagen erworben werden, welche den Nutzern ein erweitertes Funktionsportfolio bereitstellen. Hierzu zählen vorgefer- tigte Inhaltsbausteine wie etwa „Error 404“-Seiten, Kontaktformulare oder die Einbindung von Google Fonts.;0
"5 Fazit
Ziel der Arbeit ist der Vergleich von PWAs zu nativen Android Apps, vor allem in Bezug
auf die Verwendung von der Smartphone-Hardware. Hierfür wird eine Journaling App mit
beiden Technologien umgesetzt. Im Abschnitt 3.3 ist die Umsetzung der PWAbeschrieben,
gefolgt von der Umsetzung der nativen Android App in Abschnitt 3.4. Die Implementierung
sowie die Apps werden im Kapitel 4 auf Unterschiede untersucht.
Es hat sich ergeben, dass PWAs viele aber nicht alle der untersuchten Features bieten
können. Bei der Untersuchung ist aufgefallen, dass manche Features nicht voll ausgereift
sind oder nur von wenigen Browsern unterstützt werden. Dies war sowohl bei der Nutzung
geplanten Notifications als auch beim Lesen und Schreiben auf lokale Dateien der Fall.
Der Unterschied im Betrieb der App ist ein wichtiger Faktor. Bei nativen Android Apps
ist klar definiert auf welchen Endgeräten die App problemlos funktioniert, was schon
bei der Erstellung des Projekts in der IDE angezeigt wird. PWAs sind immer vom
Browser sowie dessen Version abhängig. Aus diesem Grund wird das Prinzip des Progressiv
Enhancement verwendet, bei dem nur unterstützte Features aktiviert werden. Dies kann
zu einer normalen Webseite führen, die nicht installierbar ist und somit nicht als App
zählt. Bei der Entscheidung für eine Technologie müssen diese Punkte in die Entscheidung
mit einfließen.";0
Eine Person muss sich am System anmelden und abmelden können. Entsprechend muss im  System gespeichert sein, welche Sitzungen vorhanden sind.  Im System müssen Personen angelegt, bearbeitet und gelöscht werden können. Lehrkräfte  und bei Bedarf andere Personen werden als „ Administrator*in “ markiert. Sie können Projekte  erstellen, Projektrollen verwalten und Personen hinzufügen, bearbeiten und löschen.  Administrator*innen können anderen Personen jederzeit den Administratorenstatus  gewähren und entfernen.  Eine Person hat einen Namen und ein Passwort. Es wäre denkbar, dass die  Administrator*innen die Accounts einrichten, temporäre Zugangsdaten an die Student*innen  verschicken und diese verwendet werden können, um ein finales Passwort festzulegen. Dies  würde wenig Einrichtungsaufwand bei der Entwicklung verursachen, jedoch viele Aufgaben  den Administrator*innen übertragen. Nicht nur die initiale Verteilung von temporären  Zugangsdaten, sondern auch etwaige Anfragen zur Zurücksetzung des Passwortes würden  von  den Administrator*innen bearbeitet.  Eine weitere Variante ist die Verwendung eines Identitätsproviders  (IdP). Dadurch werden die  Zugangsdaten nicht innerhalb der Applikation verwaltet. Die Person authentifiziert sich beim  Identitätsprovider, die Zuweisung von Rechten erfolgt innerhalb der Anwendung, basierend  auf der empfangenen Authentifikation . Einige Rechte, beispielsweise Zugriffe auf einzelne  Projekte, müssen weiterhin innerhalb der Applikation gespeichert werden. Ein besonderer  Vorteil ergibt sich, wenn als Identitätsprovider der bereits eingesetzte Identitätsprovider der  Hochschule eingesetzt wird. Es wird empfohlen, gewisse Attribute einer anfragenden  Anwendung immer zur Verfügung zu stellen, darunter das Attribut  „eduPersonScopedAffilation “.  Dieses drückt die allgemeine Funktion der Person innerhalb der Organisation aus, deren  Mitglied ist es. So könnte der Administratorenstatus allen Mitarbeite*innen der Hochschule  automatisch zugewiesen werden, der Administratorenstatus müsste nicht mehr  innerhalb der  Applikation gespeichert werden. Dies ist interessant, da es ermöglicht, Accounts auf sichere  Weise zu Administrator*innen zu ernennen, ohne Zugriff auf einen bestehenden  Administratorenaccount zu besitzen. Wenn beispielsweise alle Personen, die bisher in der  Anwendung als Administrator*in registriert waren, die Hochschule verlassen, kann  jeder der  Mitarbeiter der Hochschule durch seine oder ihre IdP-Zugangsdaten einen neuen Account mit  Administratorenrechten erstellen. Würde die Applikation nur von der Applikation selbst  verwaltete Daten verwenden, wäre offensichtlich eine direkte Einwirkung auf  diese Daten  notwendig.;0
Die Anwendung des Verfahrens trägt maßgeblich zur Entkopplung des DrawInfo() Composables bei, welches in der Hierarchie weiter unten angesiedelt ist und erlaubt somit gegebenenfalls seinen Einsatz für unterschiedliche Zwecke . Probleme hinsichtlich der Übersichtlichkeit der Stateverwaltung können entstehen, wenn die Anzahl der zu verwaltenden States zu groß wird. In diesem Fall bietet es sich an, das Statemanagement an andere Klassen abzugeben. Diese Klassen werden State holders genannt. Ihnen unterliegt der UIElement State und die UILogik . EinbesondererStateholderstelltdas ViewModel dar.Esunterscheidetsichdahingehendvon anderen Stateholdern, dass es Zugang zur Anwendungslogik besitzt, welche für gewöhnlich in anderen Schichten der Hierarchie liegt . Dahingehend hat sich die Implementierung von ViewModels auf Seitenebene als besonders sinnvoll erwiesen, da somit der Zugriﬀ von einzelnen Seiten auf die Anwendungslogik einfach verwaltet werden kann. Damit bietet ein ViewModel den geeigneten Ansatzpunkt für die Implementierung der Schnittstelle zwischen Datenbank und UIfür die Listenansicht der CoﬀeeCompose Anwendung. Das ViewModel repräsentiert hierbei den State der Liste aus der Datenbank, während einzelne Composables in einer niedrigeren Schicht das UI repräsentieren. Hierfür stellt das ViewModel nach außen eine Liste mit den Daten aus der Datenbank bereit, die vom Typ LiveData<List<Coﬀee> > ist. Intern arbeitet das ViewModel aller- dings mit einer Listenvariable vom Typ MutableLiveData<Coﬀee> , wie folgendes Listing 3.8 zeigt. Dies hat den Grund, dass die LiveData-Klasse keine Methoden bietet, um die Werte ihrer gespeicherten Daten zu ändern. Die MutableLiveData-Klasse bietet hierfür die Methoden setValue(T) und postValue(T) an. Diese müssen Verwendung ﬁnden, wenn die Daten innerhalb eines LiveData-Objektes geändert werden sollen . Da das LiveData-Objekt in diesem Fall die Liste mit Coﬀee-Objekten aus der Datenbank enthält, die über die Bottombar der Listenansicht ﬁlterbar gemacht werden soll, muss dementsprechend der Inhalt des LiveData-Objektes angepasst werden können. Für die Umsetzung dessen gibt es im ViewModel für jede Filtermöglichkeit eine Methode, die die entsprechenden Inhalte über das Coﬀee- DAObei der Datenbank abruft und das Ergebnis dem Value-Attribut der _coﬀeeList zuweist.;0
Grundlegend stellt das CMS WordPress fünf Rollen bereit, die den Nutzern des Systems zugeteilt werden können: •DerAdministrator besitzt alle Berechtigungen für das System und hat über Inhalte, Einstellungen, Themes und Plugins die volle Kontrolle. Er administriert die Rechteverwaltung, legt neue Nutzer an, entfernt diese und teilt diesen Gruppen zu. •Redakteure sind an administrativen Tätigkeiten nicht beteiligt. Ihnen obliegt die Erstellung, Verwaltung und Löschung von Inhalten jedoch vollständig. Sie können neue Seiten und Beiträge erstellen und bearbeiten sowie zusätzlich auch bestehende Inhalte, die durch andere Nutzer des Systems erstellt wurden, verwalten. Ferner können sie Dateien und Bilder hochladen sowie den Autor eines Inhaltes ändern. •DieAutoren hingegen sind in ihrer Tätigkeit auf eigene Beiträge beschränkt. Sie können Beiträge und Seiten erstellen, bearbeiten und löschen, jedoch nicht auf Inhalte anderer Nutzer zugreifen. Auch diese können Medien hochladen.  •DieMitarbeiter arbeiten den Autoren bzw. dem Redaktionsteam vor. Diese kön- nen eigene Beiträge erstellen und bearbeiten, welche sie jedoch nicht eigenständig veröffentlichen können. Hierfür ist die Veröffentlichung durch einen Redakteur oder Administrator notwendig.  •EinAbonnent ist die einfachste Form eines Nutzers in WordPress. Diese können ausschließlich ihr eigenes Profil (Nickname und Avatar-Bild) abändern. Abonnenten werden in der Regel dazu benutzt, bestimme Inhalte eines CMSnur für registrierte Benutzer anzuzeigen.  Eine spezifischere Verwaltung von Rechten und Benutzergruppen lässt WordPress ohne zusätzliche Erweiterung nicht zu. Der öffentliche Plugin-Markt bietet hier jedoch umfang- reiche Lösungen welche zusätzlich das Anlegen von benutzerdefinierten Rollen zulassen. In Bezug auf den definierten Anwendungsfall und der kontrollierten Veröffentlichung von Beiträgen nach Freigabe durch ein Redakteurteam kann das System mit der Farbe Grün kategorisiert werden.;0
Ein Arbeitspaket kann entweder „offen“, „in Arbeit“ oder „abgeschlossen“ sein. Es könnte  darüber nachgedacht werden, weitere Stati zu definieren, beispielsweise „testbar“ und „in  Test“ für Entwicklungsaufgaben, oder ein zusätzlicher Status „nicht nachvollziehbar“, falls ein  Fehlerbericht nicht nachvollzogen werden konnte. Im Kern lassen sich jedoch alle Stati wieder  auf die drei elementaren Stati „offen“, „in Arbeit“ oder „a bgeschlossen“ zurückführen. Jira  Software ordnet beispielsweise jedem Status einen von diesen drei Eigenschaften zu.  Demzufolge ist es fraglich, ob durch neue Stati tatsächlich ein wertvoller Mehrwert geschaffen  wird. Deswegen wird bei dieser Schätzung nur davon ausgegangen, dass diese drei Stati  existieren. Dies vereinfacht auch beispielsweise die Boardfunktionalität, da die Arbeitspakete  nur in drei Spalten einsortiert werden können.  Ein zentrales Element der Applikation ist das Kanban-Board. Damit kann übersichtlich  dargestellt werden, welche Arbeitspakete offen, welche in Arbeit und welche abgeschlossen  sind. Durch Filter kann die Übersichtlichkeit verbessert werden, beispielsweise durch eine  aktivierbare Einschränkung, dass nur Arbeitspakete des aktuellen Sprints angezeigt werden.  Bei jeder Karte könnte zudem Nummer, Titel und Typ des übergeordneten Arbeitspakets   angezeigt werden, um die Übersicht über den Zusammenhang den Arbeitspaketen zu  erhöhen. Außerdem könnte, wie für Kanban-Boards typisch, der Status durch  Drag&Drop  geändert werden, indem ein Arbeitspaket in eine andere Spalte gezogen wird.;0
