text;label
" Definition und Anwendung produktorientierter Metriken der SoftwarequalitätEin Ausblick auf mögliche Weiterentwicklungen  Die Qualität von Softwareprodukten ist ein zentrales Anliegen in der Softwareentwicklung. In diesem Kontext spielen produktorientierte Metriken eine entscheidende Rolle, da sie es ermöglichen, die Qualität softwaretechnischer Produkte anhand messbarer Kriterien zu bewerten. Produktorientierte Metriken beziehen sich auf Eigenschaften des Endprodukts selbst und umfassen sowohl technische als auch funktionale Aspekte. Zu den häufig verwendeten Metriken zählen u. a. Code-Komplexität, Fehlerdichte, Testabdeckung und Benutzerfreundlichkeit. Diese Metriken bieten Entwicklern, Qualitätsmanagern und Stakeholdern wertvolle Einsichten in den Zustand der Software und unterstützen die Entscheidungsfindung im gesamten Softwareentwicklungsprozess.  Die Definition produktorientierter Metriken kann im weitesten Sinne als die quantifizierbare Bewertung spezifischer Attribute eines Softwareprodukts gefasst werden. Diese Attribute lassen sich in verschiedene Kategorien unterteilen, wie z. B. funktionale Metriken, die die Erfüllung spezifischer Anforderungen messen, und nicht-funktionale Metriken, die Aspekte wie Leistung, Zuverlässigkeit und Sicherheit betreffen. Ein Beispiel für eine funktionale Metrik ist die Anzahl der erfolgreich abgeschlossenen Benutzeraufgaben, während eine nicht-funktionale Metrik die durchschnittliche Antwortzeit unter Last messen könnte.  Die Anwendung dieser Metriken erfolgt in verschiedenen Phasen des Softwareentwicklungszyklus, von der Planung und dem Design über die Implementierung bis hin zu Tests und Wartung. Durch die kontinuierliche Erfassung und Analyse produktorientierter Metriken können Entwicklungs- und Qualitätssicherungsteams Probleme frühzeitig identifizieren und angehen. Darüber hinaus tragen diese Metriken dazu bei, objektive Vergleichsgrundlagen zu schaffen, die es ermöglichen, unterschiedliche Softwarelösungen hinsichtlich ihrer Qualität zu bewerten.  Ein Ausblick auf mögliche Weiterentwicklungen produktorientierter Metriken der Softwarequalität zeigt, dass sich die Methodik und die Technologie kontinuierlich weiterentwickeln. Eine der vielversprechendsten Entwicklungen ist der Einsatz von Künstlicher Intelligenz (KI) und maschinellem Lernen zur Analyse von Metriken. Diese Technologien könnten es ermöglichen, Muster in großen Mengen von Qualitätsdaten zu erkennen und vorherzusagen, wie sich bestimmte Änderungen am Code auf die Qualität des Endprodukts auswirken werden. So könnten beispielsweise prädiktive Modelle entwickelt werden, die auf historischen Metriken basieren und proaktive Maßnahmen zur Verbesserung der Softwarequalität vorschlagen.  Des Weiteren könnte die Integration von DevOps-Praktiken mit produktorientierten Metriken verstärkt in den Vordergrund rücken. Durch die enge Verzahnung von Entwicklung und Betrieb ist es möglich, Metriken in Echtzeit zu erfassen und auf den jeweiligen Entwicklungsprozess abzustimmen. Dies fördert eine agile Reaktion auf qualitätsrelevante Veränderungen während der gesamten Entwicklung und des Betriebs von Software.  Zusätzlich könnte der Fokus auf Benutzerfeedback und Experience-Design zu einer Weiterentwicklung der produktorientierten Metriken führen. Traditionell lag der Schwerpunkt auf technischen Metriken wie Fehlerdichte oder Codequalität. Zukünftig könnten jedoch auch sogenannte ""User Experience Metriken"" stärker in die Bewertung der Softwarequalität einfließen. Aspekte wie Benutzerzufriedenheit, Erlernbarkeit und Zugänglichkeit könnten als wichtige Metriken etabliert werden, die die Qualität aus der Perspektive der Endbenutzer messen.  Abschließend lässt sich festhalten, dass produktorientierte Metriken der Softwarequalität eine essenzielle Rolle in der modernen Softwareentwicklung spielen. Mit den prognostizierten technologischen Fortschritten und einem wachsenden Verständnis für die Bedeutung der Benutzererfahrung sind die Möglichkeiten zur Weiterentwicklung dieser Metriken nahezu grenzenlos. Die künftige Entwicklung wird darauf abzielen, die Komplexität der Softwarequalität noch besser zu erfassen und somit die gesamte Softwareentwicklung nachhaltig zu verbessern.";1
Erkennbar ist, dass die Modelle mit einer niedrigeren FPSi. d. R. auch weniger Katzen erkannt haben. Eine weitere Auffälligkeit ist, dass beim Modell SSDLite Mobiledet CPU, im Vergleich zu den anderen Modellen, viele fehlerhafte Katzenerkennungen aufgetreten sind. Aufgrund fehlender Informationen, um False-Positives bei Frames mit vorhandener Katze zu erkennen, wird davon ausgegangen, dass die Modelle bei denen False-Positives bei Bildern ohne Katze auftreten, auch bei Bildern mit Katzen auftreten, indem sie ein falsches Objekt als Katze identifizieren. Somit werden für den weiteren Verlauf der Arbeit die Modelle mit einer niedrigen Anzahl an Katzenerkennung sowie die Modelle mit falschen Erkennungen nicht weiter betrachtet. Schließlich werden die Modelle EfficientDet Lite0 , EfficientDet Lite3x, EfficientDet Lite4, SSD Mobilenet v2 ,SSD Mobilenet v3 large, SSDLite Mobiledet CPU, YOLOv2-tiny undYOLOv3-tiny nicht weiter betrachtet. Die Ausnahme dabei ist das Modell YOLOv4-tiny, da dies eine geringe FPSAnzahl hat, dafür jedoch einige Katzen erkannt hat.;0
In der heutigen schnelllebigen und technologiegetriebenen Welt sind effiziente Werkzeuge zur Unterstützung von Lern- und Arbeitsprozessen unerlässlich, insbesondere im Bereich des Software Engineerings. Eine Eigenentwicklung bezieht sich in diesem Kontext auf die maßgeschneiderte Gestaltung und Implementierung eines Softwaretools, das spezifische Anforderungen und Bedürfnisse der Nutzer, in diesem Fall der Studierenden im Software Engineering, adressiert.   Die Eigenentwicklung eines Aufgabenmanagement-Tools umfasst mehrere entscheidende Schritte, beginnend mit einer detaillierten Anforderungsanalyse. Diese Analyse hat das Ziel, die Bedürfnisse der Zielgruppe zu identifizieren und zu priorisieren, um ein System zu schaffen, das nicht nur funktional, sondern auch benutzerfreundlich ist. Hierbei werden sowohl technische Anforderungen, wie z. B. die Integration in bestehende Systeme oder die Unterstützung verschiedener Plattformen, als auch funktionale Anforderungen, wie Aufgabenverwaltung, Fortschrittsverfolgung und Teamkommunikation, berücksichtigt.   Ein solches Tool soll nicht nur die Organisation von Aufgaben erleichtern, sondern auch die Zusammenarbeit und Kommunikation innerhalb von Projektgruppen fördern. Die Eigenentwicklung ermöglicht es, spezifische Funktionen zu integrieren, die auf die Herausforderungen und Arbeitsweisen der Studierenden im Software Engineering zugeschnitten sind. Dazu zählen unter anderem Features wie Priorisierung von Aufgaben, Deadlines, Benachrichtigungen und eine intuitive Benutzeroberfläche.   Insgesamt stellt die Eigenentwicklung eines Aufgabenmanagement-Tools einen iterativen Prozess dar, der eng mit der Anforderungsanalyse verknüpft ist. Sie zielt darauf ab, ein effektives und flexibles Werkzeug zu schaffen, das die Effizienz und Qualität des studentischen Software Engineerings signifikant verbessert.;1
 Kapitel 4: Implementierung der Optimierung der Visualisierung, Bedienung und Selbstregelung eines um Elektronik erweiterten Luftreinigungsgerätes   4.1 Einleitung  In diesem Kapitel wird die Implementierung der Optimierungsmaßnahmen für die Visualisierung, Bedienung und Selbstregelung eines elektronisch erweiterten Luftreinigungsgerätes beschrieben. Ziel dieser Implementierung war es, die Benutzererfahrung zu verbessern, die Effizienz des Luftreinigungsprozesses zu steigern und die Interaktion zwischen dem Benutzer und dem Gerät zu vereinfachen. Die Maßnahmen wurden auf Grundlage der theoretischen Erkenntnisse aus den vorhergehenden Kapiteln entwickelt und umgesetzt.   4.2 Visualisierung  Die Visualisierung der Betriebsparameter und -zustände des Luftreinigungsgerätes spielt eine entscheidende Rolle für die Benutzerfreundlichkeit. Um eine klare und verständliche Darstellung der relevanten Informationen zu gewährleisten, wurde ein grafisches Benutzerinterface (GUI) entwickelt, das auf einem LCD-Display basiert.    4.2.1 Design des Benutzerinterfaces  Das Design des Benutzerinterfaces orientierte sich an den Prinzipien der Usability und Ergonomie. Die Hauptanzeige zeigt in Echtzeit die Luftqualität in Form eines numerischen Wertes sowie durch farbige Indikatoren (grün, gelb, rot) an. Diese einfache Farbgebung ermöglicht es dem Benutzer, auf einen Blick den aktuellen Status des Luftreinigers zu erfassen.   Zusätzlich wurden verschiedene Menüs für die Einstellungen der Betriebsmodi implementiert. Die Navigationsstruktur wurde so gestaltet, dass häufig benötigte Funktionen wie die Änderung der Lüftergeschwindigkeit oder die Aktivierung des Automatikmodus mit minimalen Eingaben erreicht werden können. Die Verwendung von Icons und Symbolen unterstützt die intuitive Bedienung und reduziert die Lernkurve für neue Benutzer.   4.2.2 Implementierung von Feedback-Mechanismen  Um die Interaktivität zu erhöhen, wurden akustische und visuelle Feedback-Mechanismen integriert. Bei jeder Eingabe des Benutzers erfolgt eine visuelle Bestätigung durch das Aufleuchten eines Symbols sowie akustisches Feedback in Form eines kurzen Tons. Diese Maßnahmen tragen dazu bei, die Nutzerbindung zu erhöhen und Missverständnisse bei der Bedienung zu vermeiden.   4.3 Bedienung  Die Bedienung des Luftreinigungsgerätes wurde durch die Einführung eines Mehrkanal-Eingabesystems optimiert. Neben der klassischen Tastenbedienung wurde ein Touchscreen-Interface implementiert, das eine moderne und flexible Interaktion ermöglicht.   4.3.1 Multimodale Eingabe  Die Möglichkeit, das Gerät sowohl über Tasten als auch über den Touchscreen zu bedienen, stellt sicher, dass verschiedene Benutzerpräferenzen berücksichtigt werden. Während der Touchscreen eine schnelle und direkte Eingabe ermöglicht, bieten die physischen Tasten eine haptische Rückmeldung, die in bestimmten Nutzungsszenarien von Vorteil sein kann, beispielsweise in Situationen mit eingeschränkter Sicht oder während der Benutzung von Handschuhen.   4.3.2 Benutzeranpassung  Zusätzlich wurde die Möglichkeit zur Anpassung der Benutzeroberfläche integriert. Benutzer können beispielsweise die Anordnung der angezeigten Informationen personalisieren oder zwischen verschiedenen Anzeige-Themen wählen;1
Wenn zu einem bestimmten Zeitpunkt eine Funktion unterbrochen werden muss,  wird der Zustand der entsprechenden  Coroutine persistiert und später wieder  aufgenommen.  Dabei gibt es folgende Haupt -Coroutine -Konstrukteure :  - launch   - async   - runBlocking   Die Start - und Async -Coroutine -Builder sind die am häufigsten verwendeten,   während  runBlocking ein spezialisierter Builder ist, dessen Zweck es ist, die  blockierende  Welt  mit der Coroutine Welt zu verbinden. - Singletons   Beim Entwurf objektorientierter Systeme kommt es recht häufig vor, dass eine  Klasse nur eine einzige Instanz benötigt. In Java wird dies in der Regel mit einem   Singleton -Muster umgesetzt , bei dem eine Klasse mit einem privaten Konstruktor  und einem statischen Feld  definiert wird , die die  einzige existierende Instanz der  Klasse enthält. Kotlin bietet mit der Objektdeklaration eine erstklassige  Unterstützung für d iese Funktion. Die Objektdeklaration kombiniert eine  Klassendeklaration und eine Deklaration einer einzelnen Instanz dieser Klasse.65  Das Singleton -Muster kann in vielen verschiedenen  Fällen nützlich sein  und daher  macht  Kotlin es relativ einfach  solche  Singletons zu deklarieren . Zu beachten ist  dennoch, dass genau wie bei einer Variablendeklaration , die Objektdeklaration kein  Ausdruck  ist und  nicht auf der rechten Seite einer Zuweisungsanweisung verwendet  werden  kann . Die Initialisierung einer Objektdeklaration ist thread -sicher und  erfolgt beim ersten Zugriff .;0
 Kapitel 2: Technische Grundlagen  In der heutigen digitalen Welt sind mobile Anwendungen ein wesentlicher Bestandteil des Nutzererlebnisses. Zwei der prominentesten Ansätze zur Entwicklung von mobilen Anwendungen sind Progressive Web Apps (PWAs) und native Apps. Dieses Kapitel bietet einen Überblick über die technischen Grundlagen dieser beiden Ansätze, um deren Vor- und Nachteile im Kontext einer Journaling-App zu beleuchten.   2.1 Definition und Architektur  Native Apps sind speziell für eine bestimmte Plattform, wie iOS oder Android, entwickelte Anwendungen. Sie nutzen die jeweiligen Programmiersprachen und Entwicklungsumgebungen, wie Swift oder Objective-C für iOS und Kotlin oder Java für Android. Native Apps haben direkten Zugriff auf die Hardware und die Betriebssystemfunktionen, was eine hohe Leistung und eine optimale Nutzererfahrung ermöglicht. Diese Apps werden in der Regel über die jeweiligen App-Stores distribuiert und müssen regelmäßig aktualisiert werden.  Im Gegensatz dazu sind Progressive Web Apps webbasierte Anwendungen, die in einem Browser laufen und die Vorteile moderner Webtechnologien nutzen. PWAs werden mit HTML, CSS und JavaScript entwickelt und bieten durch den Einsatz von Service Workern und Web App Manifests eine App-ähnliche Benutzererfahrung. Sie sind plattformunabhängig und können über das Internet aufgerufen oder auf dem Home-Bildschirm eines Geräts installiert werden, ohne dass ein App-Store benötigt wird.   2.2 Technologische Unterschiede  Die grundlegenden technologischen Unterschiede zwischen PWAs und nativen Apps lassen sich in mehreren Aspekten zusammenfassen:  1. Entwicklung und Deployment: Native Apps erfordern separate Entwicklungszyklen für jede Plattform, was zu erhöhtem Zeit- und Kostenaufwand führt. PWAs hingegen können einmalig entwickelt und auf verschiedenen Plattformen eingesetzt werden, was die Wartung und Aktualisierung erheblich vereinfacht.  2. Zugriff auf Gerätefunktionen: Native Apps haben uneingeschränkten Zugriff auf die Hardware eines Geräts, einschließlich Kamera, GPS, und Benachrichtigungen. PWAs haben zwar in den letzten Jahren an Funktionalität gewonnen, jedoch sind sie in Bezug auf den Zugriff auf bestimmte Hardware-Funktionen noch eingeschränkt. So ist beispielsweise der Zugriff auf Bluetooth oder NFC in PWAs nur eingeschränkt möglich.  3. Leistung und Geschwindigkeit: Native Apps bieten in der Regel eine bessere Leistung, da sie direkt auf die Hardware zugreifen können und optimiert sind, um die Ressourcen des Geräts effizient zu nutzen. PWAs hingegen sind auf die Leistung des Browsers angewiesen, was in bestimmten Szenarien zu einer geringeren Geschwindigkeit führen kann, insbesondere bei rechenintensiven Anwendungen.  4. Benutzererfahrung: PWAs sind darauf ausgelegt, eine nahtlose Benutzererfahrung zu bieten, die der von nativen Apps ähnelt. Durch die Verwendung von Responsive Design und adaptiven Layouts passen sich PWAs an verschiedene Bildschirmgrößen und -auflösungen an. Native Apps können jedoch tiefere Integrationen in das Betriebssystem bieten, was zu einer intuitiveren und flüssigeren Benutzererfahrung führt.   2.3 Anwendungsbeispiel: Journaling-App  Um die Unterschiede zwischen PWAs und nativen Apps konkret zu veranschaulichen, betrachten wir eine;1
Titel der Arbeit: In-Room Ortung zur Sturzerkennung mit Bluetooth  1. Einleitung    - Problemstellung: Stürze stellen insbesondere für ältere Menschen ein gravierendes Risiko dar. Die rechtzeitige Erkennung und Hilfeleistung kann entscheidend sein, um Folgeschäden zu minimieren.    - Ziel der Arbeit: Entwicklung eines Systems zur Sturzerkennung mittels Bluetooth-Technologie, um genaue Standortdaten innerhalb von Gebäuden für eine schnelle Reaktion bereitstellen zu können.  2. Theoretische Grundlagen    - 2.1. Sturzerkennung: Definition und Relevanz, aktuelle Statistiken über Stürze bei älteren Menschen, mögliche Folgen und deren Prävention.    - 2.2. Bluetooth-Technologie: Grundlagen der Bluetooth-Kommunikation, unterschiedliche Versionen, Reichweiten, Vor- und Nachteile im Vergleich zu anderen Technologien (z.B. WLAN, UWB).    - 2.3. In-Room Ortung: Techniken und Methoden zur Positionierung innerhalb von Gebäuden. Unterschiede zwischen GPS und in-door Ortung. Relevante Ansätze wie RSSI (Received Signal Strength Indication), triangulation und trilateration.  3. Methodik    - 3.1. Systemarchitektur: Entwurf der Systemarchitektur zur Sturzerkennung, inklusive der Hardware (Bluetooth-Beacons, Smartphones, zentrale Datenverarbeitung).    - 3.2. Implementierung: Detaillierte Beschreibung der Programmierung und Integration der Bluetooth-Beacons, sowie der Algorithmen zur Erkennung von Sturzereignissen.    - 3.3. Testumgebung: Aufbau einer Testumgebung zur Validierung der Sturzerkennung. Nutzung eines simulierten Wohnumfelds.    - 3.4. Datenanalyse: Datenerhebung während der Tests (z.B. Sturzereignisse, Unterscheidung zwischen normalen Bewegungen und einem Sturz) und die angewendeten Analysemethoden (z.B. maschinelles Lernen, statistische Auswertungen).  4. Ergebnisse    - 4.1. Systemleistung: Auswertung der Effektivität des erstellten Systems in Bezug auf Genauigkeit, Reaktionszeit und Fehlalarme.    - 4.2. Benutzerakzeptanz: Durchführung einer Umfrage zur Akzeptanz von Nutzern (z.B. Senioren, Pflegepersonal) der entwickelten Lösung.  5. Diskussion    - 5.1. Einschätzung der Ergebnisse: Einordnung der Ergebnisse im Kontext bestehender Forschung zur Sturzerkennung und in-room Ortung.    - 5.2. Herausforderungen und Limitationen: Identifikation von Herausforderungen während der Implementierung, Testergebnisse und möglichen Limitationen (z.B. Störungen, Einflüsse von Umgebungsfaktoren).  6. Schlussfolgerung und Ausblick    - Zusammenfassung der Ergebnisse und deren Bedeutung für die Sturzerkennung.    - Mögliche Weiterentwicklungen und Verbesserungsvorschläge für das System.    - Ausblick auf zukünftige Forschungsfragen und Anwendungen in der Altenpflege oder rehabilitativen Einrichtungen.  7. Literaturverzeichnis    - Auflistung aller verwendeten Quellen, Studien und Literatur, die im Verlauf;1
Üblicherweise wird eine Aufgabenverwaltungssoftware von einer konstanten Menge an  Personen über einen längeren Zeitraum verwendet. Die öffentlich einsehbaren Listenpreise  orientieren sich an diesem Umstand. Alle Hersteller bieten eine jährliche Lizensierung ihrer  Software an. Insbesondere für die günstigeren Tarife wird eine monatliche Lizensierung  angeboten, deren Preis gegenüber der Jahreslizensierung jedoch, umgerechnet auf einen  Monat, teurer ist. Nur Azure DevOps Services wird immer monatlich lizensiert.  Die Software wird in der Bildungseinrichtung nicht das ganze Jahr über von der gleichen Anzahl  von Personen verwendet. Die Studierenden nutzen innerhalb nur einiger Zeiträume die  Software. Eine jährliche Lizensierung ist nachteilhaft, da die Lizenz nur zu einem geringen  Bruchteil der Zeit genutzt werden würde. Eine jährliche Lizensierung käme nur bei Accounts  für Lehrkräfte oder Verwaltungsmitarbeiter*innen in Frage.   Oberflächlich betrachtet müsste die Lizensierung von Jira Software die günstigste sein, da der  monatliche Grundpreis langfristig bei 3,70€ pro Person liegt. Die tatsächliche Nutzung von der  Hochschule verkompliziert jedoch diese Betrachtung. Nur, wenn die Software exakt für  vollständige Monate lizensiert ist, kann Jira Software den geringeren Monatspreis voll  ausspielen. Wird die Software für beispielsweise 2,5 Monate betrieben, würden die Azure  DevOps-Lizenzen nur für 2,5 Monate berechnet, die Lizenzen von Jira Software jedoch für volle  drei Monate, den öffentlichen Informationen zufolge. Zusätzlich werden in Azure DevOps die  ersten 5 Personen nicht berechnet, was insbesondere bei wenigen benötigten Lizenzen einen  relevanten Unterschied machen kann.  Um zu verdeutlichen, wie nahe die Kosten für die Lizensierung der Softwares sind, werden die  Lizenzkosten grafisch dargestellt . Für dieses Rechenbeispiel wird angenommen, dass drei  Personen eine langfristige Lizenz erhalten. Dies ist sowohl im Lizenzmodell für Azure DevOps  Services Basic als auch Jira Software Free kostenlos. Ein interessanteres Bild ergibt sich, wenn  angenommen wird, dass 28 weitere Studierende eine Lizenz temporär erhalten. Für die  Lizensierung von Azure DevOps Services Basic wird angenommen, dass die tagesgenaue   Abrechnung von der Anzahl der Tage im Monat abhängt. Ein Tag Azure DevOps Services kostet  also in einem Februar ohne Schalttag etwa 20,39 Cent, im darauffolgenden März nur noch  18,42 Cent pro Tag. Außerdem wird davon ausgegangen, dass die Lizenzierung genau  zu  Beginn eines Monats startet.;0
Es muss sichergestellt werden, dass Arbeitspakete und andere Daten nicht spurlos gelöscht  werden dürfen. Demzufolge sollte an der Projektrolle ein zusätzliches Attribut definiert  werden, das aussagt, ob die Mitglieder dieser Gruppe Inhalte löschen dürfen, oder nicht. Eine  Löschung ist nur möglich, falls man eine Rolle für dieses Projekt besitzt , die dies erlaubt.  Die Daten können jedoch auch verfälscht werden, indem sie nur bearbeite t werden. Die  Beschreibung von Arbeitspaketen könnte einfach durch einen leeren Text ersetzt wer den.  Deswegen ist es nicht nur notwendig, die Löschung von Arbeitspaketen zu unterbinden,  sondern auch einen Bearbeitungsverlauf zu erstellen. Damit kann nicht nur der Werdegang  eines Arbeitspaketes nachvollzogen werden, sondern auch die Beschreibungen  wiederhergestellt werden, falls sie entfernt worden sind. Änderungen an  den Wikiseiten  sollten ebenfalls protokolliert werden.  Ein wichtiger Punkt ist die Überprüfung der Arbeitsleistung. Die bereits untersuchten  Softwares sind nicht darauf ausgelegt, die Leistung einzelner Personen zu analysieren. In einer  selbst entwickelten Anwendung könnten jedoch genau diese Auswertungen implementiert  werden, um die Bewertung zu vereinfachen.   Einige Auswertungen können mit der Anforderung „ Suche “ bereits abgedeckt werden,  beispielsweise die Suche nach allen Arbeitspaketen mit einem Schlagwort und einer  bestimmten bearbeitenden Person. Der Bearbeitungsverlauf ist hilfreich, um die Arbeit an  einem Arbeitspaket nachzuvollziehen.  Um die Arbeitsleistung über die gesamte Projektdauer zu bewerten, werden drei  Auswertungen in die Schätzung aufgenommen:  • Arbeitszeit einer Person pro Arbeitspaket  • Arbeitszeit einer Person pro Sprint  • Liste aller Arbeitszeitbuchungen einer Person mit zugehörigem Arbeitspaket;0
Der Luftreiniger hat zwei Bedienungsarten, er kann entweder mit einem 433 MHz Fernbe- diener oder auf einer Webseite gesteuert werden (vgl. Ebert und Schweier 15.12.2021, S. 27). Der ESP32 Mikrocontroller bietet verschiedene Möglichkeiten für eine WLAN-Anbindung und hat folgende Modi: •Access-Point-Mode, bei der sich verschiedene Geräte mit dem ESP32 verbinden •Station-Mode, bei dem sich der ESP32 mit einem Access-Point-Mode verbindet •Kombinierung von Access-Point-Mode und Station-Mode •von Espressif definiertes Protokoll ESP-Now •Mesh (vgl. Brandes 2020, S. 366 f.) In der Studienarbeit von den Studierenden der Fachrichtung Maschinenbau wurde die Station-Mode für die WLAN-Anbindung gewählt. In der Abbildung 2.3 ist die Architektur dargestellt. Der ESP32 fungiert als Webserver und der Router ist dabei der Access-Point. Solange der ESP32 Mikrocontroller mit diesem Router verbunden ist, kann der Luftreiniger mit einem internetfähigen Gerät gesteuert werden, soweit das Telefon (oder Computer) mit dem gleichen Router verbunden wird. Mit diesem Lösungsansatz müssen die Assets nicht in das Hochschulnetz angebunden werden. Abbildung 2.3: Steuerung des ESP32 Mikrocontroller über das WLAN(vgl. Brandes 2020, S. 373) In der Abbildung 2.4 ist eine Bildschirmaufnahme von der Webseite zu sehen, auf der der Luftreiniger gesteuert werden kann. Es gibt verschiedene Knöpfe für die Ansteuerung des Geräts, zusätzlich wird die Temperatur und Luftfeuchtigkeit ausgegeben. Basierend auf dieser Webseite wird in der vorliegenden Arbeit die Visualisierung und Bedienung des Luftreinigers optimiert.;0
Die zweite Möglichkeit besteht darin, dass man bei der Deklaration der Variable diese direkt initialisiert. Dies kann in dem Beispiel var name = ”Max Mustermann” gesehen werden. Dabei wird der Datentyp implizit aus dem Initialisierungswert bestimmt . Null safety Durch Kotlin können auch NullPointerExceptions verhindert werden, da Variablen durch ein Fragezeichen( ?) als nullwertig definiert werden. Ein Beispiel dazu ist var name: String?. Die Variable namemuss durch das Fragezeichen( ?) als nullwertig behandelt werden. Durch zwei Ausrufezeichen( !!) kann jedoch auch gesagt werden, dass eine Variable nicht nullwertig sein darf. Falls diese trotzdem nullwertig sein sollte, erhält man dennoch eineNullPointerException. Für die grafische Darstellung der Elemente in der Katzenklappen App wird das Jet- pack Compose Framework verwendet. Die standardmäßige Projektstruktur, wie sie in Abschnitt 2.3 beschrieben ist, wird somit verändert. Durch Jetpack Compose wird das Konzept, das Layout durch XMLDateien darzustellen, verworfen. Stattdessen wird das Layout der App durch Methoden, welche die Annotation @Composable besitzen, im Kotlin Code dargestellt. Dies hat den Vorteil, dass das Layout der Activity in dieser definiert wird. Dadurch, dass die grafischen Elemente durch Jetpack Compose in Kotlin dargestellt werden, wird es dem Entwickler erleichtert, die App zu designen. Dopplungen in der grafischen Oberfläche können durch eine Methode abgebildet werden, welche an allen benötigten Stel- len aufgerufen wird. Dies sorgt für eine übersichtliche Darstellung der grafischen Elemente. Zusätzlich wird somit weniger Code benötigt. Außerdem können durch vordefinierte grafische Methoden bestimmte Elemente durch Kotlin Code einfacher als in einer XMLDatei dargestellt werden.;0
Die Efficient Det- und SSD-Modelle werden mit dem TensorFlow Lite Framework implemen- tiert. Da keine vortrainierten YOLO-Modelle für das TensorFlow Lite Framework gefunden werden konnten, werden diese mithilfe des OpenCV Frameworks implementiert. D. Velasco-Montero et al. haben eine Performanceanalyse mehrerer Deep Neural Net- work (DNN)-Modelle mit unterschiedlichen Frameworks durchgeführt. Dabei haben die Frameworks OpenCV undTensorFlow in Anbetracht der Performance am besten ab- geschnitten.  In Abbildung 4.3 ist die mittlere FPSAnzahl der einzelnen Modelle, unter Verwendung unterschiedlicher Frameworks, zu sehen. Abbildung 4.4 zeigt die unterschiedlichen Genauigkeiten der einzelnen Modelle. In beiden Fällen ist kein signi- fikanter Unterschied zwischen den beiden Frameworks OpenCV undTensorFlow zu sehen, welcher für diese Arbeit relevant ist. Somit stellt die Verwendung zweier unterschiedlicher Frameworks für die Evaluierung kein Problem dar.;0
"Zur Erstellung der Konﬁguration für das Raspberry Pi Gateway dient als Vorlage die
Konﬁgurationsdatei, welche im GitHub-Repository im packet_forwarder -Verzeichnis liegt.
Je nach Konﬁguration unterscheiden sich die Vorlagen und können durch die zu verwen-
dende korrekte Frequenz im Namen unterschieden werden. Im Fall für Europa und der
868MHz-Frequenz ist folgende Datei zu verwenden: global_conf.json.sx1250.EU868 Von
dieser Vorlage wird eine Kopie erstellt, beispielsweise durch den Befehl cp global_conf.
json.sx1250.EU868 final_config.
Jegliche Informationen des gateway_conf -Knoten aus Abbildung 3.7 werden nun in die Kopie
der global_conf.json.sx1250.EU868 übernommen und bestehende Werte überschrieben. In
Abbildung 3.8 sieht man, wie die Konﬁgurationsdatei auf Basis der Vorlage verändert
werden muss.
Um das Gateway ﬁnal über ein Progamm zu starten, wird der Befehl ./lora_pkt_fwd -c
final_config verwendet. Ob das Gateway korrekt und wie gewünscht funktioniert, kann
über die Logs des lora_pkt_fwd -Programms oder über die Übersichtsseite des Gateways im
TTN, siehe Abbildung 3.9, überprüft werden.
Abbildung 3.9: Übersichtsseite des laufenden Gateways
Um das Gateway automatisch zu starten wird ein Bash-Script angelegt, welcher in Abbil-
dung 3.10 zu sehen ist. Dieser wartet bis erfolgreich eine Internetverbindung hergestellt
worden ist, indem er in einer Schleife versucht Googles-DNS-Server zu erreichen. Wenn
dieser Ping erfolgreich war, wird im Anschluss die lora_pkt_fwd -Anwendung im Hintergrund
gestartet. Die komplette Ausgabe, welche normalerweise von der Anwendung im Terminal
ausgegeben wird, wird in die gateway.log -Datei geschrieben. So kann im Falle eines Fehlers
in der angegebenen Logdatei nach der Ursache des Fehlers gesucht werden.
Durch die Erweiterung der Jobdeﬁnitionen der Cron-Jobs durch den Befehl crontab -e
kann mit @reboot /home/pi/start_lora_gateway.sh der Skript automatisch bei jedem Start
des Raspberry Pi gestartet werden (siehe Abbildung 3.11).
Abbildung 3.11: Cron-Jobdeﬁnition";0
Der Kamerawinkel ist entscheidend für das Sichtfeld der Kamera und sorgt für den Bewe- gungsfreiraum der Katze. Da eine Katze sich eventuell nicht direkt vor der Katzenklappe aufhält und gegebenenfalls in der Nähe an einer anderen Stelle wartet, ist es wichtig ein großes Sichtfeld zu haben. So kann die Katze leichter entdeckt werden. Aus diesem Grund wird bei der Auswahl der Kamera auf einen möglichst großen Winkel geachtet. Der Nachteil dabei ist, dass die Katze dadurch kleiner auf dem Bild erscheint, was gegebenenfalls zu Problemen bei der Katzenerkennung führen kann. Die Pixelanzahl der Kamera sowie die Videoauflösung dient der Schärfe des Bildes oder Videos. Je höher die Auflösung, desto rechenintensiver wird die Katzenerkennung, da mehr Pixel berücksichtigt werden müssen. Aus diesem Grund sollte die Pixelanzahl nicht zu hoch sein. Für die Kompatibilität wird darauf geachtet, dass die Kamera mit dem Raspberry Pi 4 funktioniert.ZusätzlichsollkeineexterneStromquelleerforderlichsein,damitnichtmehrere Steckdosen belegt oder Batterien verwendet werden müssen, sodass der Wartungsaufwand gering gehalten wird. Für eine leichtere Montage und eventuellen Platzmangel sowie optischen Aspekten, sollte die Kameragröße und das Gewicht der Kamera am Besten möglichst klein sein.;0
